title,vote_average,vote_count,tür,Tür_0,Tür_1,Tür_2,Tür_3,Tür_4,Tür_5,Tür_6,Tür_7,Tür_8,Tür_9,Tür_10,Tür_11,Tür_12,Tür_13,Tür_14,Tür_15,Tür_16,Tür_17,Tür_18,Tür_19
Groundhog Day,7.4,2301,"['Romance', 'Fantasy', 'Drama', 'Comedy']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Magic Mike XXL,6.3,706,"['Comedy', 'Drama', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1
Romeo + Juliet,6.7,1374,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Sarah's Key,7.2,196,"['Drama', 'War']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Freedom,5.8,9,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Unforgiven,7.7,1113,['Western'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Manderlay,6.9,78,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Slumdog Millionaire,7.6,2827,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Fatal Attraction,6.6,291,"['Drama', 'Romance', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Pretty Woman,7.0,1746,"['Romance', 'Comedy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Crocodile Dundee II,5.5,303,"['Adventure', 'Comedy']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Broken Horses,5.0,10,"['Thriller', 'Mystery', 'Drama', 'Crime']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Born on the Fourth of July,6.7,395,"['Drama', 'War']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cool Runnings,6.8,491,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
My Bloody Valentine,5.3,299,"['Mystery', 'Horror']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Stomp the Yard,6.1,88,"['Drama', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
The Spy Who Loved Me,6.6,507,"['Adventure', 'Action', 'Thriller']",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Urban Legend,5.6,290,"['Horror', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Good Deeds,6.2,45,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
White Fang,6.5,135,"['Action', 'Adventure', 'Drama', 'Family']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0
Superstar,5.1,83,"['Comedy', 'Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
The Iron Lady,6.2,527,"['History', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Jonah: A VeggieTales Movie,6.4,22,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy', 'Romance']",0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1
Poetic Justice,6.9,47,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
All About the Benjamins,5.8,48,"['Action', 'Adventure', 'Comedy']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Vampire in Brooklyn,4.5,111,"['Comedy', 'Horror', 'Romance']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
Exorcist II: The Heretic,4.5,133,"['Horror', 'Thriller', 'Fantasy']",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
An American Haunting,5.3,142,"['Horror', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
My Boss's Daughter,4.4,180,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
A Perfect Getaway,6.2,351,"['Thriller', 'Mystery', 'Adventure']",0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Our Family Wedding,5.7,39,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Dead Man on Campus,5.6,49,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tea with Mussolini,5.8,32,"['Comedy', 'Drama', 'War']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Thinner,5.5,124,"['Horror', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"New York, New York",6.1,67,"['Drama', 'Music', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Crooklyn,6.7,31,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
I Think I Love My Wife,5.0,55,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Jason X,4.5,291,"['Horror', 'Science Fiction']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Bobby,6.4,119,"['History', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Head Over Heels,5.3,73,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Fun Size,5.5,134,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Diving Bell and the Butterfly,7.4,283,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Little Children,6.9,240,"['Romance', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Gossip,5.5,68,"['Drama', 'Mystery', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
A Walk on the Moon,6.2,21,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Catch a Fire,6.4,25,"['Action', 'Drama', 'Thriller']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
Soul Survivors,4.4,49,"['Horror', 'Mystery', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Jefferson in Paris,5.2,10,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Easy Virtue,6.3,108,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Caravans,5.8,1,"['Action', 'Adventure', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
Mr. Turner,6.3,204,"['History', 'Drama']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Wild Grass,5.8,22,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Amen.,7.1,75,"['Drama', 'History']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Reign of Assassins,6.7,57,"['History', 'Action']",1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
The Lucky Ones,6.3,55,"['Comedy', 'Drama', 'History']",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Margaret,6.1,86,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Stan Helsing,4.0,97,"['Comedy', 'Horror']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Flipped,7.4,418,"['Romance', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Brokeback Mountain,7.5,1480,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Clueless,6.9,803,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Far from Heaven,6.9,144,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Hot Tub Time Machine 2,5.0,354,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Quills,6.8,128,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Seven Psychopaths,6.7,1206,"['Comedy', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Caveman's Valentine,6.0,27,"['Drama', 'Mystery', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Downfall,7.7,1037,"['Drama', 'History', 'War']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Sea Inside,7.2,219,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Under the Skin,6.0,1102,"['Thriller', 'Science Fiction', 'Drama']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Good Morning, Vietnam",7.1,642,"['Comedy', 'Drama', 'War']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
The Last Godfather,4.7,7,"['Action', 'Comedy', 'Thriller']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Justin Bieber: Never Say Never,4.8,154,"['Documentary', 'Music', 'Family']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
Black Swan,7.3,4430,"['Drama', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Godfather: Part II,8.3,3338,"['Drama', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Save the Last Dance,6.3,352,"['Drama', 'Family', 'Romance', 'Music']",0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0
A Nightmare on Elm Street 4: The Dream Master,5.8,281,"['Horror', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Miracles from Heaven,6.7,186,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Dude, Where’s My Car?",5.2,509,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Young Guns,6.6,258,"['Crime', 'Action', 'Adventure', 'Drama', 'Western']",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0
St. Vincent,7.1,763,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
About Last Night,6.0,210,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
10 Things I Hate About You,7.3,1701,"['Comedy', 'Romance', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
The New Guy,5.7,151,"['Comedy', 'Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
National Lampoon's Loaded Weapon 1,5.7,157,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Shallows,6.2,1567,"['Horror', 'Drama', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
The Butterfly Effect,7.3,2060,"['Science Fiction', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Snow Day,4.8,51,"['Comedy', 'Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
This Christmas,7.1,29,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Baby Geniuses,3.3,75,"['Science Fiction', 'Comedy', 'Family']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
The Big Hit,6.1,109,"['Action', 'Adventure', 'Comedy', 'Thriller']",0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Harriet the Spy,5.7,46,"['Comedy', 'Drama', 'Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Child's Play 2,5.8,308,"['Drama', 'Horror']",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
No Good Deed,5.6,181,"['Crime', 'Thriller']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Mist,6.7,1399,"['Science Fiction', 'Horror', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Ex Machina,7.6,4737,"['Drama', 'Science Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Being John Malkovich,7.3,1101,"['Fantasy', 'Drama', 'Comedy']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Two Can Play That Game,6.6,17,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Earth to Echo,5.7,290,"['Family', 'Adventure', 'Science Fiction']",0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0
Crazy/Beautiful,6.6,96,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Letters from Iwo Jima,7.2,541,"['Action', 'Adventure', 'Drama', 'War']",0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
The Astronaut Farmer,6.2,123,"['Adventure', 'Comedy', 'Drama', 'Science Fiction']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
Woo,5.5,10,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Room,8.1,2757,"['Drama', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dirty Work,6.5,66,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Serial Mom,6.4,135,"['Comedy', 'Crime', 'Horror', 'Thriller']",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Dick,5.7,67,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Light It Up,6.6,7,"['Drama', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
54,5.5,135,"['Music', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Bubble Boy,5.1,163,"['Adventure', 'Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
Birthday Girl,6.1,103,"['Comedy', 'Crime', 'Thriller']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21 & Over,5.7,737,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"Paris, je t'aime",6.8,207,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Resurrecting the Champ,5.9,60,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Admission,5.4,304,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
The Widow of Saint-Pierre,6.7,11,"['Romance', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Chloe,5.9,498,"['Drama', 'Thriller', 'Mystery']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Faithful,4.8,4,"['Comedy', 'Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Find Me Guilty,6.5,138,"['Drama', 'Action', 'Comedy', 'Crime']",0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
The Perks of Being a Wallflower,7.7,2968,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Excessive Force,4.5,10,['Action'],0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Infamous,6.4,60,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Claim,5.6,17,"['Drama', 'Romance', 'Western']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
The Vatican Tapes,4.6,243,"['Thriller', 'Horror']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Attack the Block,6.3,733,"['Action', 'Comedy', 'Science Fiction']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
In the Land of Blood and Honey,5.8,45,"['Drama', 'Romance', 'War']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
The Call,6.6,1257,"['Crime', 'Thriller']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Operation Chromite,5.8,29,"['History', 'Drama', 'War', 'Action']",1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
The Crocodile Hunter: Collision Course,5.3,34,"['Family', 'Action', 'Adventure']",0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0
I Love You Phillip Morris,6.4,503,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Quest for Fire,7.1,109,"['Adventure', 'Drama']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Antwone Fisher,6.7,137,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
The Emperor's Club,6.9,96,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
True Romance,7.5,749,"['Action', 'Thriller', 'Crime', 'Romance']",0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
Womb,5.9,92,"['Romance', 'Science Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
Glengarry Glen Ross,7.5,323,"['Crime', 'Drama', 'Mystery']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
The Killer Inside Me,6.0,173,"['Crime', 'Drama', 'Thriller']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Cat People,6.0,94,"['Drama', 'Fantasy', 'Horror', 'Thriller']",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Sorority Row,5.4,177,"['Horror', 'Mystery', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
The Prisoner of Zenda,8.4,11,"['Adventure', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
Lars and the Real Girl,7.1,509,"['Comedy', 'Romance', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
The Boy in the Striped Pyjamas,7.7,1451,"['War', 'Drama']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Dancer in the Dark,7.6,377,"['Drama', 'Crime', 'Music']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Oscar and Lucinda,6.2,25,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
The Funeral,7.3,31,"['Crime', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Solitary Man,5.8,84,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
Machete,6.3,1150,"['Action', 'Comedy', 'Thriller']",0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
Casino Jack,6.0,94,"['Crime', 'Comedy', 'Drama']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
The Land Before Time,7.0,640,"['Animation', 'Adventure', 'Family']",0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Tae Guk Gi: The Brotherhood of War,7.4,133,"['Action', 'Adventure', 'Drama', 'History', 'War']",1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
The Perfect Game,6.3,30,"['Drama', 'Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
The Exorcist,7.5,2005,"['Drama', 'Horror', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Jaws,7.5,2542,"['Horror', 'Thriller', 'Adventure']",0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
American Pie,6.4,2296,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Ernest & Celestine,7.6,142,"['Animation', 'Comedy', 'Drama', 'Family']",0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
The Golden Child,5.6,304,"['Action', 'Adventure', 'Comedy']",0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
Think Like a Man,6.9,281,"['Comedy', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Barbershop,6.2,137,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Star Trek II: The Wrath of Khan,7.3,675,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
Ace Ventura: Pet Detective,6.4,1648,"['Comedy', 'Mystery']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
WarGames,7.0,504,"['Thriller', 'Science Fiction']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Witness,7.0,375,"['Crime', 'Drama', 'Romance', 'Thriller']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Act of Valor,6.3,417,"['Action', 'Thriller', 'War']",0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Step Up,6.7,1060,"['Music', 'Drama', 'Romance', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Beavis and Butt-Head Do America,6.5,168,"['Animation', 'Comedy']",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Jackie Brown,7.3,1514,"['Comedy', 'Crime', 'Romance']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Harold & Kumar Escape from Guantanamo Bay,6.2,497,"['Comedy', 'Adventure']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Chronicle,6.6,1935,"['Science Fiction', 'Drama', 'Thriller']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Yentl,6.2,51,"['Music', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
Time Bandits,6.6,249,"['Family', 'Fantasy', 'Science Fiction', 'Adventure', 'Comedy']",0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1
Crossroads,4.7,158,"['Action', 'Adventure', 'Comedy', 'Drama', 'Family', 'Music', 'Romance']",0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1
Project X,6.5,1564,"['Comedy', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Patton,7.3,323,"['Drama', 'History', 'War']",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
One Hour Photo,6.6,435,"['Horror', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Quarantine,5.5,339,"['Horror', 'Science Fiction', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
The Eye,5.5,281,"['Drama', 'Horror', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Johnson Family Vacation,4.7,30,"['Comedy', 'Family']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
How High,6.3,218,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
The Muppet Christmas Carol,7.2,212,"['Comedy', 'Family', 'Fantasy', 'Drama']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
Frida,7.3,383,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Katy Perry: Part of Me,6.5,85,"['Documentary', 'Music']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
The Fault in Our Stars,7.6,3759,"['Romance', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Rounders,6.9,439,"['Drama', 'Crime']",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Top Five,6.3,210,"['Drama', 'Comedy']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Prophecy,5.4,25,"['Horror', 'Science Fiction']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Stir of Echoes,6.5,330,"['Horror', 'Mystery', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
Philomena,7.4,579,['Drama'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
The Upside of Anger,6.4,72,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
The Boys from Brazil,6.6,101,"['Horror', 'Drama', 'Thriller', 'Science Fiction']",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
Aquamarine,5.8,364,"['Fantasy', 'Romance', 'Family', 'Comedy']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
Paper Towns,6.1,1937,"['Drama', 'Mystery', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
My Baby's Daddy,4.3,15,['Comedy'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nebraska,7.4,636,"['Drama', 'Adventure']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
Tales from the Crypt: Demon Knight,6.7,94,"['Horror', 'Comedy', 'Thriller']",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
Max Keeble's Big Move,5.4,33,"['Comedy', 'Family', 'Fantasy', 'Science Fiction']",0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1
Young Adult,5.6,364,"['Comedy', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
